"","values","ind","section","data"
"18424",-0.111136822733727,"S34_HMP","S34","HMP"
"18425",-0.0991980256719036,"S34_HMP","S34","HMP"
"18426",0.372135827536838,"S34_HMP","S34","HMP"
"18427",0.0349556512127087,"S34_HMP","S34","HMP"
"18428",-0.0543014267239177,"S34_HMP","S34","HMP"
"18429",0.431076019252969,"S34_HMP","S34","HMP"
"18430",-0.00661569319523012,"S34_HMP","S34","HMP"
"18431",-0.177555620054338,"S34_HMP","S34","HMP"
"18432",-0.0200935941621555,"S34_HMP","S34","HMP"
"18433",0.243247331315951,"S34_HMP","S34","HMP"
"18434",-0.0305465946620569,"S34_HMP","S34","HMP"
"18435",-0.983529338851922,"S34_HMP","S34","HMP"
"18436",0.0969799585889887,"S34_HMP","S34","HMP"
"18437",0.082343332805464,"S34_HMP","S34","HMP"
"18438",-0.116001613608726,"S34_HMP","S34","HMP"
"18439",-0.0278509680319387,"S34_HMP","S34","HMP"
"18440",-0.136003743459842,"S34_HMP","S34","HMP"
"18441",-0.0257302247615503,"S34_HMP","S34","HMP"
"18442",-0.0424619814202495,"S34_HMP","S34","HMP"
"18443",0.121566754607538,"S34_HMP","S34","HMP"
"18444",0.0245218733297166,"S34_HMP","S34","HMP"
"18445",-0.00713360705627528,"S34_HMP","S34","HMP"
"18446",-0.185291459218968,"S34_HMP","S34","HMP"
"18447",-0.223578163936963,"S34_HMP","S34","HMP"
"18448",-0.0522200700505877,"S34_HMP","S34","HMP"
"18449",0.00271100147502416,"S34_HMP","S34","HMP"
"18450",-0.24800608600136,"S34_HMP","S34","HMP"
"18451",0.00748808816682197,"S34_HMP","S34","HMP"
"18452",-0.399716097173965,"S34_HMP","S34","HMP"
"18453",0.00486030033551228,"S34_HMP","S34","HMP"
"18454",-0.0574293843944875,"S34_HMP","S34","HMP"
"18455",-0.00473107940847478,"S34_HMP","S34","HMP"
"18456",0.143103774380173,"S34_HMP","S34","HMP"
"18457",-0.329826854550992,"S34_HMP","S34","HMP"
"18458",0.0399480603770466,"S34_HMP","S34","HMP"
"18459",-0.0939565004817731,"S34_HMP","S34","HMP"
"18460",-0.0487301029141275,"S34_HMP","S34","HMP"
"18461",0.561820877486652,"S34_HMP","S34","HMP"
"18462",-0.20047453428604,"S34_HMP","S34","HMP"
"18463",0.284682226212692,"S34_HMP","S34","HMP"
"18464",-0.12567135900114,"S34_HMP","S34","HMP"
"18465",-0.0616472489688983,"S34_HMP","S34","HMP"
"18466",-0.0789244428576067,"S34_HMP","S34","HMP"
"18467",-0.349816793245157,"S34_HMP","S34","HMP"
"18468",-0.132771056608037,"S34_HMP","S34","HMP"
"18469",-0.117408654673871,"S34_HMP","S34","HMP"
"18470",0.120036137832339,"S34_HMP","S34","HMP"
"18471",-0.0754001289982865,"S34_HMP","S34","HMP"
"18472",-0.187070849844693,"S34_HMP","S34","HMP"
"18473",0.0190608313615218,"S34_HMP","S34","HMP"
"18474",-0.0240238188371919,"S34_HMP","S34","HMP"
"18475",0.14805303590509,"S34_HMP","S34","HMP"
"18476",-0.131584975580999,"S34_HMP","S34","HMP"
"18477",-0.0789400352097938,"S34_HMP","S34","HMP"
"18478",0.167327452400439,"S34_HMP","S34","HMP"
"18479",-0.217999111214783,"S34_HMP","S34","HMP"
"18480",0.122711705771459,"S34_HMP","S34","HMP"
"18481",-0.167289120897206,"S34_HMP","S34","HMP"
"18482",0.0481577869590192,"S34_HMP","S34","HMP"
"18483",-0.654353266387954,"S34_HMP","S34","HMP"
"18484",-0.136853522878036,"S34_HMP","S34","HMP"
"18485",-0.0670853403429753,"S34_HMP","S34","HMP"
"18486",-0.152423702317428,"S34_HMP","S34","HMP"
"18487",0.0984846166242834,"S34_HMP","S34","HMP"
"18488",-0.0493047904988744,"S34_HMP","S34","HMP"
"18489",-0.0055739604877517,"S34_HMP","S34","HMP"
"18490",-0.108252745119476,"S34_HMP","S34","HMP"
"18491",-0.13337754976724,"S34_HMP","S34","HMP"
"18492",-0.0283539226897158,"S34_HMP","S34","HMP"
"18493",0.061824964814366,"S34_HMP","S34","HMP"
"18494",0.158024541240505,"S34_HMP","S34","HMP"
"18495",-0.0534917102468568,"S34_HMP","S34","HMP"
"18496",0.162698072713162,"S34_HMP","S34","HMP"
"18497",0.107697625996287,"S34_HMP","S34","HMP"
"18498",-0.0457899545278517,"S34_HMP","S34","HMP"
"18499",-0.0516718901707489,"S34_HMP","S34","HMP"
"18500",0.091073597152538,"S34_HMP","S34","HMP"
"18501",-0.132949292106518,"S34_HMP","S34","HMP"
"18502",-0.0470801600915255,"S34_HMP","S34","HMP"
"18503",-0.228127825340908,"S34_HMP","S34","HMP"
"18504",-0.0543830021364002,"S34_HMP","S34","HMP"
"18505",0.198541832259394,"S34_HMP","S34","HMP"
"18506",-0.0459117791045293,"S34_HMP","S34","HMP"
"18507",0.00945036135100102,"S34_HMP","S34","HMP"
"18508",-0.274911389552804,"S34_HMP","S34","HMP"
"18509",-0.214229186480809,"S34_HMP","S34","HMP"
"18510",-0.332406764083288,"S34_HMP","S34","HMP"
"18511",0.0591666604956638,"S34_HMP","S34","HMP"
"18512",-0.0650395184927836,"S34_HMP","S34","HMP"
"18513",0.0775721813970929,"S34_HMP","S34","HMP"
"18514",-0.182651544081808,"S34_HMP","S34","HMP"
"18515",-0.0288802226035356,"S34_HMP","S34","HMP"
"18516",0.00999338088831557,"S34_HMP","S34","HMP"
"18517",0.0679656257525783,"S34_HMP","S34","HMP"
"18518",0.204106738097126,"S34_HMP","S34","HMP"
"18519",-0.0706448691290094,"S34_HMP","S34","HMP"
"18520",0.10562569277881,"S34_HMP","S34","HMP"
"18521",-0.193315780620054,"S34_HMP","S34","HMP"
"18522",0.153906938955073,"S34_HMP","S34","HMP"
"18523",-0.340071526068025,"S34_HMP","S34","HMP"
"18524",-0.246424198946226,"S34_HMP","S34","HMP"
"18525",-0.129574735297906,"S34_HMP","S34","HMP"
"18526",-0.280949190394933,"S34_HMP","S34","HMP"
"18527",-0.259623222948772,"S34_HMP","S34","HMP"
"18528",0.0220507155737358,"S34_HMP","S34","HMP"
"18529",-0.169556743276276,"S34_HMP","S34","HMP"
"18530",0.068205685013437,"S34_HMP","S34","HMP"
"18531",-0.116559786092665,"S34_HMP","S34","HMP"
"18532",-0.299589155140676,"S34_HMP","S34","HMP"
"18533",-0.0262389492182244,"S34_HMP","S34","HMP"
"18534",0.105340894133309,"S34_HMP","S34","HMP"
"18535",-0.0672558716088123,"S34_HMP","S34","HMP"
"18536",-0.249728500522232,"S34_HMP","S34","HMP"
"18537",-0.0993404871618391,"S34_HMP","S34","HMP"
"18538",-0.0573801009385727,"S34_HMP","S34","HMP"
"18539",-0.0144581173903798,"S34_HMP","S34","HMP"
"18540",-0.521454518720314,"S34_HMP","S34","HMP"
"18541",0.11485211853176,"S34_HMP","S34","HMP"
"18542",-0.170803333610489,"S34_HMP","S34","HMP"
"18543",0.0329003224130509,"S34_HMP","S34","HMP"
"18544",-0.0113035152568606,"S34_HMP","S34","HMP"
"18545",0.130559262577922,"S34_HMP","S34","HMP"
"18546",-0.17745272122483,"S34_HMP","S34","HMP"
"18547",-0.0639181322994079,"S34_HMP","S34","HMP"
"18548",-0.0862299538964851,"S34_HMP","S34","HMP"
"18549",0.0267867156768648,"S34_HMP","S34","HMP"
"18550",-0.00299379650721433,"S34_HMP","S34","HMP"
"18551",0.0333346253082089,"S34_HMP","S34","HMP"
"18552",0.0141245573773437,"S34_HMP","S34","HMP"
"18553",0.0269598499437281,"S34_HMP","S34","HMP"
"18554",0.0504513831577363,"S34_HMP","S34","HMP"
"18555",0.0701805413417053,"S34_HMP","S34","HMP"
"18556",0.134773598157365,"S34_HMP","S34","HMP"
"18557",0.214496567412361,"S34_HMP","S34","HMP"
"18558",0.105547017097733,"S34_HMP","S34","HMP"
"18559",0.043842176918034,"S34_HMP","S34","HMP"
"18560",-0.0152518795973063,"S34_HMP","S34","HMP"
"18561",0.108613901586013,"S34_HMP","S34","HMP"
"18562",0.175396214620925,"S34_HMP","S34","HMP"
"18563",-0.27640685181957,"S34_HMP","S34","HMP"
"18564",-0.326131745308814,"S34_HMP","S34","HMP"
"18565",-0.238098444757464,"S34_HMP","S34","HMP"
"18566",-0.00626198876224201,"S34_HMP","S34","HMP"
"18567",-0.110789418180118,"S34_HMP","S34","HMP"
"18568",0.277539673093046,"S34_HMP","S34","HMP"
"18569",-0.122418089338526,"S34_HMP","S34","HMP"
"18570",0.397493677339185,"S34_HMP","S34","HMP"
"18571",0.0141822267467647,"S34_HMP","S34","HMP"
"18572",0.303330285662597,"S34_HMP","S34","HMP"
"18573",-0.207226534312981,"S34_HMP","S34","HMP"
"18574",-0.00946771614376809,"S34_HMP","S34","HMP"
"18575",-0.148636715992282,"S34_HMP","S34","HMP"
"18576",0.145215537503103,"S34_HMP","S34","HMP"
"18577",-0.26790431609713,"S34_HMP","S34","HMP"
"18578",-0.116554661256786,"S34_HMP","S34","HMP"
"18579",0.0148128565157001,"S34_HMP","S34","HMP"
"18580",-0.129783381120242,"S34_HMP","S34","HMP"
"18581",0.168367561866954,"S34_HMP","S34","HMP"
"18582",0.0740827438493622,"S34_HMP","S34","HMP"
"18583",-0.114237691353634,"S34_HMP","S34","HMP"
"18584",0.688661589704449,"S34_HMP","S34","HMP"
"18585",-0.129901468445488,"S34_HMP","S34","HMP"
"18586",-0.120761842146583,"S34_HMP","S34","HMP"
"18587",-0.282793619520766,"S34_HMP","S34","HMP"
"18588",-0.0522783270704124,"S34_HMP","S34","HMP"
"18589",-0.0726175660768564,"S34_HMP","S34","HMP"
"18590",-0.217405193774444,"S34_HMP","S34","HMP"
"18591",-0.127932897877197,"S34_HMP","S34","HMP"
"18592",0.304972775607156,"S34_HMP","S34","HMP"
"18593",0.12477768663183,"S34_HMP","S34","HMP"
"18594",-0.49273438624478,"S34_HMP","S34","HMP"
"18595",0.0714090992444698,"S34_HMP","S34","HMP"
"18596",0.137483761503554,"S34_HMP","S34","HMP"
"18597",0.139650866153697,"S34_HMP","S34","HMP"
"18598",-0.0557963411538518,"S34_HMP","S34","HMP"
"18599",-0.081755740388086,"S34_HMP","S34","HMP"
"18600",0.0316374515588265,"S34_HMP","S34","HMP"
"18601",-0.0265026625736206,"S34_HMP","S34","HMP"
"18602",0.566473469209501,"S34_HMP","S34","HMP"
"18603",0.114042756731787,"S34_HMP","S34","HMP"
"18604",-0.176997521405009,"S34_HMP","S34","HMP"
"18605",-0.013851952963044,"S34_HMP","S34","HMP"
"18606",-0.317409537273323,"S34_HMP","S34","HMP"
"18607",-0.060024129570735,"S34_HMP","S34","HMP"
"18608",-0.42167598471297,"S34_HMP","S34","HMP"
"18609",0.0183037135319891,"S34_HMP","S34","HMP"
"18610",-0.0575324339475407,"S34_HMP","S34","HMP"
"18611",-0.0373228817830184,"S34_HMP","S34","HMP"
"18612",0.196737570218518,"S34_HMP","S34","HMP"
"18613",-0.239475533491964,"S34_HMP","S34","HMP"
"18614",0.0609213415931287,"S34_HMP","S34","HMP"
"18615",0.0737241222385588,"S34_HMP","S34","HMP"
"18616",-0.350473343675284,"S34_HMP","S34","HMP"
"18617",-0.0811448029291558,"S34_HMP","S34","HMP"
"18618",-0.0485666512232345,"S34_HMP","S34","HMP"
"18619",-0.000623626619232178,"S34_HMP","S34","HMP"
"18620",-0.0221199090652841,"S34_HMP","S34","HMP"
"18621",-0.0669673284869281,"S34_HMP","S34","HMP"
"18622",-0.430928630002638,"S34_HMP","S34","HMP"
"18623",-0.00251179669061113,"S34_HMP","S34","HMP"
"18624",-0.326477035805827,"S34_HMP","S34","HMP"
"18625",0.446939226083155,"S34_HMP","S34","HMP"
"18626",0.0953035292316209,"S34_HMP","S34","HMP"
"18627",-0.0629688981725864,"S34_HMP","S34","HMP"
"18628",-0.120508965444544,"S34_HMP","S34","HMP"
"18629",-0.106600519266261,"S34_HMP","S34","HMP"
"18630",-0.00516459563614543,"S34_HMP","S34","HMP"
"18631",0.325901919508832,"S34_HMP","S34","HMP"
"18632",-0.220955186131934,"S34_HMP","S34","HMP"
"18633",0.803559147845407,"S34_HMP","S34","HMP"
"18634",-0.0256272574884063,"S34_HMP","S34","HMP"
"18635",-0.166248106605527,"S34_HMP","S34","HMP"
"18636",0.157812940940857,"S34_HMP","S34","HMP"
"18637",0.543313400272643,"S34_HMP","S34","HMP"
"18638",-0.00272034577374672,"S34_HMP","S34","HMP"
"18639",0.0463166144413566,"S34_HMP","S34","HMP"
"18640",0.0497884068396949,"S34_HMP","S34","HMP"
"18641",-0.0477323565633283,"S34_HMP","S34","HMP"
"18642",0.0315555559507827,"S34_HMP","S34","HMP"
"18643",-0.00687939026037866,"S34_HMP","S34","HMP"
"18644",-0.472605089612681,"S34_HMP","S34","HMP"
"18645",0.0462966609354846,"S34_HMP","S34","HMP"
"18646",-0.401018905787344,"S34_HMP","S34","HMP"
"18647",-0.146609149501007,"S34_HMP","S34","HMP"
"18648",-0.0231565512505112,"S34_HMP","S34","HMP"
"18649",-0.143005689949923,"S34_HMP","S34","HMP"
"18650",-0.132676426807934,"S34_HMP","S34","HMP"
"18651",-0.0335826994029394,"S34_HMP","S34","HMP"
"18652",-0.206288158146173,"S34_HMP","S34","HMP"
"18653",0.0480639578784499,"S34_HMP","S34","HMP"
"18654",-0.163822804313858,"S34_HMP","S34","HMP"
"18655",0.191109484994836,"S34_HMP","S34","HMP"
"18656",0.00945579739914366,"S34_HMP","S34","HMP"
"18657",-0.13147650203239,"S34_HMP","S34","HMP"
"18658",-0.182370607495381,"S34_HMP","S34","HMP"
"18659",0.0270271610079482,"S34_HMP","S34","HMP"
"18660",0.115329221999908,"S34_HMP","S34","HMP"
"18661",0.0842839638556105,"S34_HMP","S34","HMP"
"18662",-0.182114544033552,"S34_HMP","S34","HMP"
"18663",-0.126695287078862,"S34_HMP","S34","HMP"
"18664",-0.034051330472665,"S34_HMP","S34","HMP"
"18665",0.383404622948106,"S34_HMP","S34","HMP"
"18666",0.102555260935884,"S34_HMP","S34","HMP"
"18667",0.0166074369198123,"S34_HMP","S34","HMP"
"18668",-0.122214194568309,"S34_HMP","S34","HMP"
"18669",0.0741544270722604,"S34_HMP","S34","HMP"
"18670",-0.179746996468232,"S34_HMP","S34","HMP"
"18671",-0.0402660696657593,"S34_HMP","S34","HMP"
"18672",-0.0337760670521529,"S34_HMP","S34","HMP"
"18673",-0.206863808384683,"S34_HMP","S34","HMP"
"18674",-0.285296316045957,"S34_HMP","S34","HMP"
"18675",-0.112276430525087,"S34_HMP","S34","HMP"
"18676",0.245244261770644,"S34_HMP","S34","HMP"
"18677",0.116863725005687,"S34_HMP","S34","HMP"
"18678",0.0273920091040426,"S34_HMP","S34","HMP"
"18679",0.157299099900443,"S34_HMP","S34","HMP"
"18680",-0.122188113222502,"S34_HMP","S34","HMP"
"18681",-0.111885351210319,"S34_HMP","S34","HMP"
"18682",0.0842555981650329,"S34_HMP","S34","HMP"
"18683",0.0999425724021131,"S34_HMP","S34","HMP"
"18684",0.0189873682020653,"S34_HMP","S34","HMP"
"18685",-0.0206270817332445,"S34_HMP","S34","HMP"
"18686",-0.0885998208456149,"S34_HMP","S34","HMP"
"18687",0.0971758204807292,"S34_HMP","S34","HMP"
"18688",0.064911505871752,"S34_HMP","S34","HMP"
"18689",0.00796635869994342,"S34_HMP","S34","HMP"
"18690",-0.248406287167027,"S34_HMP","S34","HMP"
"18691",-0.236642014899481,"S34_HMP","S34","HMP"
"18692",0.0348817908655621,"S34_HMP","S34","HMP"
"18693",0.0181698359196331,"S34_HMP","S34","HMP"
"18694",0.0756901823782831,"S34_HMP","S34","HMP"
"18695",0.0151079784038389,"S34_HMP","S34","HMP"
"18696",0.102413887037351,"S34_HMP","S34","HMP"
"18697",0.130879062097514,"S34_HMP","S34","HMP"
"18698",-0.131668105453085,"S34_HMP","S34","HMP"
"18699",0.194772529615092,"S34_HMP","S34","HMP"
"18700",0.291374504797487,"S34_HMP","S34","HMP"
"18701",-0.273871483787682,"S34_HMP","S34","HMP"
"18702",0.110388948624182,"S34_HMP","S34","HMP"
"18703",0.0419528021219235,"S34_HMP","S34","HMP"
"18704",0.222357318550629,"S34_HMP","S34","HMP"
"18705",-0.0351544369598607,"S34_HMP","S34","HMP"
"18706",-0.0258677210419869,"S34_HMP","S34","HMP"
"18707",0.0305531070805826,"S34_HMP","S34","HMP"
"18708",-0.199713655245303,"S34_HMP","S34","HMP"
"18709",-0.432835065694122,"S34_HMP","S34","HMP"
"18710",-0.0285978876767471,"S34_HMP","S34","HMP"
"18711",-0.114493540931659,"S34_HMP","S34","HMP"
"18712",-0.116287090601336,"S34_HMP","S34","HMP"
"18713",-0.114513657264033,"S34_HMP","S34","HMP"
"18714",0.00878351829650212,"S34_HMP","S34","HMP"
"18715",-0.196745685311202,"S34_HMP","S34","HMP"
"18716",-0.21595371416052,"S34_HMP","S34","HMP"
"18717",0.278212506095406,"S34_HMP","S34","HMP"
"18718",0.695791945834078,"S34_HMP","S34","HMP"
"18719",-0.0658617843977327,"S34_HMP","S34","HMP"
"18720",-0.386063712458252,"S34_HMP","S34","HMP"
"18721",-0.254173295694396,"S34_HMP","S34","HMP"
"18722",-0.396255070297014,"S34_HMP","S34","HMP"
"18723",-0.0522628124342074,"S34_HMP","S34","HMP"
"18724",-0.0120353849505982,"S34_HMP","S34","HMP"
"18725",0.315858530762652,"S34_HMP","S34","HMP"
"18726",-0.374299860267466,"S34_HMP","S34","HMP"
"18727",-0.0500908684172176,"S34_HMP","S34","HMP"
"18728",-0.280274554969926,"S34_HMP","S34","HMP"
"18729",-0.161748930098704,"S34_HMP","S34","HMP"
"18730",-0.248200035975336,"S34_HMP","S34","HMP"
"18731",-0.221512884474746,"S34_HMP","S34","HMP"
"18732",-0.0786117684215196,"S34_HMP","S34","HMP"
"18733",-0.109293744128916,"S34_HMP","S34","HMP"
"18734",0.101683077396297,"S34_HMP","S34","HMP"
"18735",0.244903660168733,"S34_HMP","S34","HMP"
"18736",0.124790340718079,"S34_HMP","S34","HMP"
"18737",0.00314855476421373,"S34_HMP","S34","HMP"
"18738",-0.0362364329853902,"S34_HMP","S34","HMP"
"18739",-0.143427570278499,"S34_HMP","S34","HMP"
"18740",0.145802524280482,"S34_HMP","S34","HMP"
"18741",-0.123012029004372,"S34_HMP","S34","HMP"
"18742",-0.173490422108227,"S34_HMP","S34","HMP"
"18743",0.111310210199811,"S34_HMP","S34","HMP"
"18744",-0.00541286696922224,"S34_HMP","S34","HMP"
"18745",-0.498647159619852,"S34_HMP","S34","HMP"
"18746",-0.140938013991989,"S34_HMP","S34","HMP"
"18747",0.296174994487077,"S34_HMP","S34","HMP"
"18748",-0.130514271080928,"S34_HMP","S34","HMP"
"18749",-0.119463596968509,"S34_HMP","S34","HMP"
"18750",-0.307534302366802,"S34_HMP","S34","HMP"
"18751",-0.0106753429072829,"S34_HMP","S34","HMP"
"18752",-0.0114950995410283,"S34_HMP","S34","HMP"
"18753",0.0688438604619309,"S34_HMP","S34","HMP"
"18754",0.45049136656234,"S34_HMP","S34","HMP"
"18755",0.177474887357574,"S34_HMP","S34","HMP"
"18756",0.17620459902356,"S34_HMP","S34","HMP"
"18757",-0.00661430297429242,"S34_HMP","S34","HMP"
"18758",-0.0347754935034064,"S34_HMP","S34","HMP"
"18759",-0.0193440249131069,"S34_HMP","S34","HMP"
"18760",-0.0510875211176063,"S34_HMP","S34","HMP"
"18761",-0.0648636660573853,"S34_HMP","S34","HMP"
"18762",-0.0991288518630136,"S34_HMP","S34","HMP"
"18763",0.0779610958832108,"S34_HMP","S34","HMP"
"18764",-0.135041969455247,"S34_HMP","S34","HMP"
"18765",0.198730870253711,"S34_HMP","S34","HMP"
"18766",-0.213743586633723,"S34_HMP","S34","HMP"
"18767",-0.0739642516561278,"S34_HMP","S34","HMP"
"18768",0.0307296150719721,"S34_HMP","S34","HMP"
"18769",-0.207557981489308,"S34_HMP","S34","HMP"
"18770",-0.751205194574967,"S34_HMP","S34","HMP"
"18771",-0.0857198125602335,"S34_HMP","S34","HMP"
"18772",-0.0847935409519972,"S34_HMP","S34","HMP"
"18773",-0.0597414562565323,"S34_HMP","S34","HMP"
"18774",0.0743982249543811,"S34_HMP","S34","HMP"
"18775",-0.106521999920309,"S34_HMP","S34","HMP"
"18776",-0.118459932533481,"S34_HMP","S34","HMP"
"18777",0.216982060296701,"S34_HMP","S34","HMP"
"18778",-0.127854176992769,"S34_HMP","S34","HMP"
"18779",-0.0394678377745469,"S34_HMP","S34","HMP"
"18780",-0.211560956644126,"S34_HMP","S34","HMP"
"18781",0.119129818179721,"S34_HMP","S34","HMP"
"18782",0.0524001743291,"S34_HMP","S34","HMP"
"18783",0.135537613087613,"S34_HMP","S34","HMP"
"18784",-0.419755740339044,"S34_HMP","S34","HMP"
"18785",0.36451123891936,"S34_HMP","S34","HMP"
"18786",0.127207345154762,"S34_HMP","S34","HMP"
"18787",0.18119755366244,"S34_HMP","S34","HMP"
"18788",0.104989844209277,"S34_HMP","S34","HMP"
"18789",-0.0215337231179305,"S34_HMP","S34","HMP"
"18790",-0.0257433709508202,"S34_HMP","S34","HMP"
"18791",-0.0277662703451705,"S34_HMP","S34","HMP"
"18792",-0.0131163011792684,"S34_HMP","S34","HMP"
"18793",0.0190745401421738,"S34_HMP","S34","HMP"
"18794",-0.0317354028348801,"S34_HMP","S34","HMP"
"18795",-0.0823893636098027,"S34_HMP","S34","HMP"
"18796",-0.0403384530284438,"S34_HMP","S34","HMP"
"18797",-0.174355626649795,"S34_HMP","S34","HMP"
"18798",-0.544876137065218,"S34_HMP","S34","HMP"
"18799",-0.448140236835909,"S34_HMP","S34","HMP"
"18800",-0.0374457152173648,"S34_HMP","S34","HMP"
"18801",0.104474394974432,"S34_HMP","S34","HMP"
"18802",0.206366736929962,"S34_HMP","S34","HMP"
"18803",-0.0907303963970535,"S34_HMP","S34","HMP"
"18804",-0.166786779771867,"S34_HMP","S34","HMP"
"18805",-0.0275243758523248,"S34_HMP","S34","HMP"
"18806",0.157764285100866,"S34_HMP","S34","HMP"
"18807",-0.0714122249614823,"S34_HMP","S34","HMP"
"18808",0.0323191741005983,"S34_HMP","S34","HMP"
"18809",0.0250538778735971,"S34_HMP","S34","HMP"
"18810",-0.148875983096932,"S34_HMP","S34","HMP"
"18811",-0.130748249843008,"S34_HMP","S34","HMP"
"18812",0.290894532544339,"S34_HMP","S34","HMP"
"18813",-0.0520556944990413,"S34_HMP","S34","HMP"
"18814",-0.191609650672835,"S34_HMP","S34","HMP"
"18815",-0.185716079055054,"S34_HMP","S34","HMP"
"18816",-0.0959341513437337,"S34_HMP","S34","HMP"
"18817",-0.589932261029173,"S34_HMP","S34","HMP"
"18818",-0.289717876345906,"S34_HMP","S34","HMP"
"18819",0.0454566241335184,"S34_HMP","S34","HMP"
"18820",-0.225776605105136,"S34_HMP","S34","HMP"
"18821",-1.23413492612509,"S34_HMP","S34","HMP"
"18822",-0.0744665763098598,"S34_HMP","S34","HMP"
"18823",-0.136840635941231,"S34_HMP","S34","HMP"
"18824",-0.069266302582553,"S34_HMP","S34","HMP"
"18825",-0.14966011662382,"S34_HMP","S34","HMP"
"18826",-0.33583754600084,"S34_HMP","S34","HMP"
"18827",0.339061492188648,"S34_HMP","S34","HMP"
"18828",-0.208301493807326,"S34_HMP","S34","HMP"
"18829",-0.389110435831958,"S34_HMP","S34","HMP"
"18830",0.00267067227064694,"S34_HMP","S34","HMP"
"18831",-0.153808328262661,"S34_HMP","S34","HMP"
"18832",-0.0308053239471513,"S34_HMP","S34","HMP"
"18833",-0.128967409486823,"S34_HMP","S34","HMP"
"18834",-0.243199234854199,"S34_HMP","S34","HMP"
"18835",0.232716220053468,"S34_HMP","S34","HMP"
"18836",-0.0366071932309793,"S34_HMP","S34","HMP"
"18837",-0.0742279254104398,"S34_HMP","S34","HMP"
"18838",-0.352963773259507,"S34_HMP","S34","HMP"
"18839",0.0628119868436541,"S34_HMP","S34","HMP"
"18840",0.106592352824114,"S34_HMP","S34","HMP"
"18841",-0.0222367956335775,"S34_HMP","S34","HMP"
"18842",0.138596518653579,"S34_HMP","S34","HMP"
"18843",-0.139239836625258,"S34_HMP","S34","HMP"
"18844",-0.30538025865108,"S34_HMP","S34","HMP"
"18845",0.442894244795606,"S34_HMP","S34","HMP"
"18846",-0.293915920886041,"S34_HMP","S34","HMP"
"18847",-0.146784379621303,"S34_HMP","S34","HMP"
"18848",0.0116557932835072,"S34_HMP","S34","HMP"
"18849",-0.288154760638633,"S34_HMP","S34","HMP"
"18850",0.301535770717638,"S34_HMP","S34","HMP"
"18851",0.370147089415335,"S34_HMP","S34","HMP"
"18852",0.0231844777310044,"S34_HMP","S34","HMP"
"18853",0.102194542611611,"S34_HMP","S34","HMP"
"18854",-0.243078364017821,"S34_HMP","S34","HMP"
"18855",0.271664649195011,"S34_HMP","S34","HMP"
"18856",-0.415442268221376,"S34_HMP","S34","HMP"
"18857",0.162425976945846,"S34_HMP","S34","HMP"
"18858",-0.0462964747564793,"S34_HMP","S34","HMP"
"18859",-0.0739409606730373,"S34_HMP","S34","HMP"
"18860",-0.0049908622860104,"S34_HMP","S34","HMP"
"18861",-0.156248254937283,"S34_HMP","S34","HMP"
"18862",0.0694036133866302,"S34_HMP","S34","HMP"
"18863",-0.0820566382103075,"S34_HMP","S34","HMP"
"18864",0.242218632807895,"S34_HMP","S34","HMP"
"18865",-0.216688906899338,"S34_HMP","S34","HMP"
"18866",-0.355623286558724,"S34_HMP","S34","HMP"
"18867",-0.0577099666996812,"S34_HMP","S34","HMP"
"18868",0.00219559226244373,"S34_HMP","S34","HMP"
"18869",0.0572417431278313,"S34_HMP","S34","HMP"
"18870",-0.157022505441351,"S34_HMP","S34","HMP"
"18871",-0.0349893278013599,"S34_HMP","S34","HMP"
"18872",0.12188964477313,"S34_HMP","S34","HMP"
"18873",-0.162808935955647,"S34_HMP","S34","HMP"
"18874",-0.269937628737702,"S34_HMP","S34","HMP"
"18875",-0.112689517663955,"S34_HMP","S34","HMP"
"18876",-0.0269790342633047,"S34_HMP","S34","HMP"
"18877",-0.516879175090806,"S34_HMP","S34","HMP"
"18878",-0.20270356009242,"S34_HMP","S34","HMP"
"18879",0.117612414982022,"S34_HMP","S34","HMP"
"18880",-0.0654783852505932,"S34_HMP","S34","HMP"
"18881",0.0312757594309797,"S34_HMP","S34","HMP"
"18882",-0.03212823992621,"S34_HMP","S34","HMP"
"18883",-0.233901942831239,"S34_HMP","S34","HMP"
"18884",-0.173908134357231,"S34_HMP","S34","HMP"
"18885",0.0435631703841079,"S34_HMP","S34","HMP"
"18886",-0.0411214990921628,"S34_HMP","S34","HMP"
"18887",0.102513600400138,"S34_HMP","S34","HMP"
"18888",0.046638683131543,"S34_HMP","S34","HMP"
"18889",-0.0636939760363241,"S34_HMP","S34","HMP"
"18890",0.185778462190025,"S34_HMP","S34","HMP"
"18891",0.0609386373189425,"S34_HMP","S34","HMP"
"18892",0.260899254119753,"S34_HMP","S34","HMP"
"18893",0.331798043415845,"S34_HMP","S34","HMP"
"18894",-0.568007019293419,"S34_HMP","S34","HMP"
"18895",-0.412297383170988,"S34_HMP","S34","HMP"
"18896",0.105723324383791,"S34_HMP","S34","HMP"
"18897",-0.0558825872192266,"S34_HMP","S34","HMP"
"18898",0.393508038892118,"S34_HMP","S34","HMP"
"18899",-0.12026762292888,"S34_HMP","S34","HMP"
"18900",0.0142092435779548,"S34_HMP","S34","HMP"
"18901",-0.190849029251779,"S34_HMP","S34","HMP"
"18902",-0.165814296067698,"S34_HMP","S34","HMP"
"18903",0.454540107562371,"S34_HMP","S34","HMP"
"18904",0.282248167027462,"S34_HMP","S34","HMP"
"18905",-0.149719477651431,"S34_HMP","S34","HMP"
