"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34","S1_HMP","S2_HMP","S34_HMP","S1_acs_B73","S2_acs_B73","S34_acs_B73","S1_B73_Mo17","S2_B73_Mo17","S34_B73_Mo17","cor_HMP_acs","cor_HMP_B73Mo17"
492297.6461,424664.1102,418416.9759,351279.2552,470082.8423,506130.1836,447037.101,478335.9548,455328.7813,435514.7417,430234.9848,450707.2554,407013.4937,401491.4817,408739.0782,382300.9209,384848.11555,462686.5279,440471.1201,395519.99955,-0.0796987382738637,-0.0957408130741982,0.055775090183432,-0.274454216517038,-0.080952807873913,0.0394614637026706,0.0666158172878574,-0.253186326730978,-0.265745909376658,0.729137323960596,-0.444329712671296
232193.5657,231013.0394,211289.1117,199221.6551,206479.0507,215724.0321,217288.101,229832.1141,241966.2094,199030.353,198388.1657,206380.6139,249303.4731,208928.7858,221146.9634,213525.6518,205255.3834,223560.10755,202384.3898,217336.3076,0.141660938391876,-0.166437513649283,-0.083259006889737,0.102574987128667,-0.144963008238898,0.0825091460436588,0.169332580652369,0.0987873814027556,-0.123242712926963,0.758245276211979,0.473041583796588
432257.7488,482570.1065,481721.0004,446793.3493,233419.3532,262957.7344,252825.1487,253295.7238,380409.0217,382598.1971,362174.7456,367819.5122,378961.3242,422849.2048,403685.6283,437868.9637,464257.17485,253060.43625,364997.1289,420777.296,0.192728918054087,0.0375678460132487,0.0252730643845421,-0.189841208110589,-0.190595282965677,-0.141867343600198,0.888967644012013,0.875907616935817,0.875442233893228,-0.544678078029821,0.999366335253731
141395.1334,118345.8658,102842.8869,100488.4755,249928.692,155174.5042,138028.8588,139690.7016,185174.2128,145987.6744,139664.2618,107878.566,191152.9432,131867.2217,95156.78052,85786.30447,101665.6812,138859.7802,123771.4139,90471.542495,-0.0794797459778868,0.0941982894154576,0.0414885278513332,0.434994947967725,0.156076688742056,-0.16829678365786,-0.821784067709162,-0.390882227357528,-0.449796035244929,-0.646704622079239,0.98489098042345
446674.0601,454386.6732,446232.8525,431308.1356,372426.9715,367980.2148,373585.6861,390234.6734,414987.2351,391788.1575,400062.6127,448891.4416,502131.5235,432567.6874,425410.5689,462354.9037,438770.49405,381910.17975,424477.02715,443882.7363,0.0190255488883356,-0.0697083864243207,0.0488654970264428,0.168842824525207,-0.0709946216709758,0.0167120875154696,0.262264916840248,0.30429232341138,0.200233136991522,0.604395716151449,-0.924983012886263
160225.5713,156279.1024,130970.7505,115458.5723,165862.4196,129459.8868,115349.1322,106495.194,196264.4888,202503.9219,169232.6675,145184.8417,175081.4646,151829.9936,118971.3457,115886.2666,123214.6614,110922.1631,157208.7546,117428.80615,0.267537850971541,0.503251942964665,0.425329704212194,0.127921943706089,-0.0416680550703748,-0.0693875779845587,-0.0498826296903453,0.271619726946621,0.151626277703707,-0.895818408437083,0.998855984211356
415011.5205,446247.1149,422303.6747,379736.1379,459072.7187,470162.8885,474640.7109,512512.8895,513709.6439,443287.9808,485597.5166,547072.0734,403416.3087,417935.8368,419740.7812,444313.4034,401019.9063,493576.8002,516334.795,432027.0923,0.233180832676857,-0.0477489608212917,0.207069375351197,-0.0408819772584067,-0.0945613708563783,0.107447933575355,-0.145571314139241,-0.0753178250450477,-0.299600731814156,0.643290553831425,-0.68206045061468
104682.6602,99602.14378,90688.26029,86854.00013,108431.9354,96250.80601,85982.23715,76643.06159,88771.93546,94319.14707,87392.75559,76008.87869,121045.5174,99977.17094,94168.19022,94452.70605,88771.13021,81312.64937,81700.81714,94310.448135,-0.263453845271897,-0.054148280073035,-0.0578231488885526,0.20952716214876,0.00542190919436573,0.0873270426175055,-0.0507672303806167,0.0493781724166421,0.126610763332714,-0.923085834159269,0.894047465605643
136695.6281,141206.2698,143711.1871,149795.2112,138705.5819,134688.8617,136515.7687,130226.5828,137353.1097,122923.9352,136893.0948,129489.0594,167641.9708,163328.4428,155149.0858,151558.1001,146753.19915,133371.17575,133191.0771,153353.59295,-0.00364532442919426,-0.16635414063168,-0.0725700895018045,0.294416284663134,0.20997190246645,0.0634700144283324,-0.0210587445582768,0.0681735982844328,0.137945049559633,0.277992916324652,-0.484824791507377
257469.6725,262708.9993,289606.0649,263136.9988,114342.5485,112147.3961,138577.4914,117668.0304,181412.438,208272.3414,205044.8642,202868.9295,239682.0256,285555.3193,293644.5401,294227.7365,276371.53185,128122.7609,203956.89685,293936.1383,-0.0353008172897006,0.152133245888819,0.0121449460658852,-0.103280784968655,0.120304637291358,0.0888937276487196,1.17104015547977,1.22806949842758,1.1090822239648,0.78309280245914,0.701415147825841
124160.2659,131970.0212,130910.0203,115786.7978,111706.5131,123059.4169,122684.5838,119299.1178,141793.8111,122418.28,111605.7231,99175.63718,117386.6742,115549.9421,98826.76533,98001.12038,123348.40905,120991.8508,105390.68014,98413.942855,0.265822329979657,-0.0588447840175313,-0.213144302620818,-0.0809349100913555,-0.191693701942892,-0.325804477999746,0.152490247021475,0.100855177182897,0.0278292273461783,0.96701694901864,0.954953546000444
135305.6361,143090.1841,167233.9165,210010.4486,123324.0322,138030.1989,170719.0076,184571.0048,132313.7803,140589.5478,171721.5457,225754.3615,121297.0668,134658.8496,180681.6338,221759.0437,188622.18255,177645.0062,198737.9536,201220.33875,0.033075543006855,0.000301278519327108,0.117970948685354,-0.157677271731841,-0.0876156625034936,0.0932767844397648,0.133767969772001,0.0519407662684741,0.0865022179071166,0.85400065437867,0.182797799579901
243418.965,273763.2817,324039.6564,350383.6783,421123.3651,491925.467,506161.69,523357.2003,287164.1325,419787.746,420521.0113,470757.5251,253626.4748,312329.2363,334074.3331,395587.7871,337211.66735,514759.44515,445639.2682,364831.0601,-0.210485535109686,0.132901995620134,0.0650718493041179,0.059263774907047,0.190138663329486,0.113574105746086,-0.790801348321203,-0.845510786217706,-0.610243942983404,0.907343459029946,0.111723895045537
6116382.661,7439414.666,7322448.052,7009605.471,6185041.078,7876134.333,8101720.695,9615747.916,3925911.743,5460017.321,7576575.611,9231327.218,5982261.387,6696091.07,7038678.771,8011713.474,7166026.7615,8858734.3055,8403951.4145,7525196.1225,-0.647725653916913,-0.488019649529923,0.0688368804621538,-0.0319877207789425,-0.151869965031785,0.0705557507433348,-0.0161045076388621,-0.0822986032388108,-0.305927156690258,0.709169415952367,-0.999983240188135
274786.6154,270142.1356,267232.0427,254478.0761,275094.3377,284741.9962,287544.8891,274214.9441,199447.9268,216837.9963,259259.921,248983.1164,256943.2136,266868.775,259656.8655,264810.3703,260855.0594,280879.9166,254121.5187,262233.6179,-0.463107187938696,-0.355568965546964,-0.0920686922230176,-0.0968621854403197,-0.0175881700017506,0.00760423309586976,-0.00161471125712591,-0.0759366071327551,-0.106705057610956,0.863554813321828,-0.890232695978869
175556.8268,156187.7999,148629.0641,85054.90016,86726.55838,142777.9798,98679.15237,131531.1687,99745.33333,84197.15701,116713.3858,138386.4289,239604.2737,153824.7434,173260.9177,181804.2787,116841.98213,115105.160535,127549.90735,177532.5982,-0.394805170029783,-0.828136934354903,0.137265777119652,0.44871554222859,-0.0219941805335895,0.60352521623127,1.01739233426199,0.129508272276499,0.0216062220607837,0.941854187272403,-0.157219771196878
595347.4893,907361.0483,995007.964,953963.5852,677578.5433,685836.8195,820504.7457,778143.552,548110.6638,728927.0074,929082.8789,829962.1184,479498.7733,729569.4569,798290.6305,866917.4421,974485.7746,799324.14885,879522.49865,832604.0363,-0.215609480796342,-0.12807919436361,-0.0120590345405729,-0.312204854530274,-0.314631395220142,-0.227010572991047,-0.186656211015444,0.40381137002955,0.285860449388492,0.892796519940222,0.700920640121708
68392.81751,84705.31363,92231.84042,91746.99107,70101.60363,94068.58795,102678.6487,103663.0553,65601.77156,83043.49894,97803.82878,106219.9059,79413.59954,76033.96142,97372.89816,100825.3726,91989.415745,103170.852,102011.86734,99099.13538,-0.0780211824011924,-0.106197002808698,0.06407762726367,0.215541265501561,-0.155808515372612,0.107404595275892,-0.0356026235688784,-0.15126057463742,-0.165495655654837,0.381634587775044,-0.451724226419188
637223.7441,696322.4455,821748.2433,885193.3309,819478.3884,921157.4823,1080012.524,1103757.358,556071.2887,753851.2165,982436.5766,1098096.671,624028.723,835710.8184,791923.9395,768367.2889,853470.7871,1091884.941,1040266.6238,780145.6142,-0.389364149881369,-0.10139608927535,0.0969193524936567,-0.030187589811203,0.263248283395602,-0.12959834484502,-0.362905877246115,-0.403692293965317,-0.355407159996472,-0.139322950600904,0.0387442799351935
199071.6948,198480.5025,189035.6084,183951.4426,177251.2596,168953.9942,156523.8848,158052.28,218322.2227,199953.2271,176083.7904,182062.3463,219249.1496,218104.0146,186157.864,189430.1591,186493.5255,157288.0824,179073.06835,187794.01155,0.214487696120303,0.122175484714381,0.0590560162704388,0.139283142249361,0.136019032773269,0.0100255132198272,0.167492224941384,0.232366835563864,0.245716182299358,0.819952960245632,-0.96756487730073
105902.6206,94621.91331,106721.5104,105685.8074,104152.771,105380.7171,125108.7218,118352.6516,105125.5589,107665.8348,108939.0402,118096.9606,100589.8536,97500.6549,108812.5875,110900.1432,106203.6589,121730.6867,113518.0004,109856.36535,0.00134365389166294,0.106541543164971,-0.00569724722727558,-0.074253500554184,0.043237576025814,0.0487849951670668,0.0240370667951299,-0.155364663793013,-0.196859427942966,0.414729572654468,-0.285875859614091
639372.5887,724937.507,703136.3058,678834.7268,677579.7834,715229.8609,744506.6413,731318.5279,627828.7457,718994.8431,775277.2279,741596.9872,596480.7896,693957.3206,680912.471,724759.8289,690985.5163,737912.5846,758437.10755,702836.14995,-0.0687601804977416,-0.002183154796417,0.0861984197603369,-0.100181219061001,-0.0630096957786059,0.0245329266981579,-0.0837339364059233,0.0194496630308934,-0.0947944496063652,0.989063347004391,-0.168141816093025
117852.8223,131756.9803,168754.246,143995.5871,171006.7637,225036.4152,197669.14,201424.3157,121534.0547,213160.01,168740.5066,191465.6164,142124.6602,158321.1604,161801.0642,180138.2054,156374.91655,199546.72785,180103.0615,170969.6348,-0.24900774846654,0.256847895699787,0.0172630361862611,0.270170591661018,0.264974695787149,0.128731002352977,-0.537067079875009,-0.772279080162448,-0.351717507362292,-0.0628048653989686,-0.532452722337759
76311.55113,89555.68283,100863.6919,92034.01101,71817.27803,98960.726,120651.711,163096.1087,84137.99217,96015.91176,119480.018,176839.24,86580.7261,98867.80493,116355.8154,128688.212,96448.851455,141873.90985,148159.629,122522.0137,0.183976847375513,0.0266553103234981,0.314235646674408,0.182144448097383,0.142715819253252,0.345205020137457,0.0875704775262369,-0.144071101791231,-0.55677334347327,0.92369348235598,-0.589269819753239
283772.9737,280799.3525,271911.1047,278618.7268,270002.0708,278028.7481,283091.9604,316589.1681,262295.6016,237068.5171,261844.6737,226450.1646,305227.1772,348951.6653,304670.8858,276489.7267,275264.91575,299840.56425,244147.41915,290580.30625,-0.0781064256430247,-0.237100483891819,-0.236074057263949,0.10514622950566,0.313487607863992,0.0781161882004955,0.0717667227050928,0.0143055439589386,-0.123374831957305,-0.411485891986932,0.723294843457584
4107.596705,12468.32605,12880.51407,7257.061239,7993.888451,19900.38574,15265.76001,13718.00467,6659.453121,19333.98153,11183.08464,13917.9639,6360.843854,21793.4404,17147.72555,11459.86206,10068.7876545,14491.88234,12550.52427,14303.793805,0.138291498875146,0.256538818229845,0.0313977140272219,0.630923630784717,0.80562617664054,0.50650786052343,-0.960602900228524,-0.674528608159232,-0.525355013444718,0.997712448725525,-0.309676521084099
86950.1595,67722.61585,91736.0496,104362.7901,35345.97139,30668.9753,38022.84201,35550.32666,65535.2619,52240.08429,64733.37929,74187.4388,108567.9047,104846.0469,103492.4444,129517.409,98049.41985,36786.584335,69460.409045,116504.9267,0.0999645153790309,0.086622201043786,0.0430570324006005,0.320337091499452,0.630562862416363,0.248809964857605,1.29864288291348,1.14285773512968,1.41432936704689,0.457054437956712,-0.671363759358127
48864.20333,46384.92525,64382.43888,69764.67239,114328.3818,74595.34621,84501.76158,273986.3694,26396.07733,41580.61661,58414.28027,84928.79075,39149.55184,51427.0271,61085.12638,94318.49822,67073.555635,179244.06549,71671.53551,77701.8123,-1.62818005354407,-0.540788745400667,-0.781047670728171,-0.319782177967584,0.148870740061166,0.212204165367981,-1.22633371866697,-0.6854296111317,-1.41810936631363,0.948896865433179,0.462093822665622
86737.20443,75281.48054,94088.02938,99213.84767,78271.67194,82351.82516,88279.89574,96049.57807,92369.37003,85355.65628,87914.12704,96009.3995,77681.13474,87135.24558,92131.2928,104561.7678,96650.938525,92164.736905,91961.76327,98346.5303,0.162942800031417,0.114986276720266,-0.0378725082595032,-0.159086670074806,0.210961395215637,0.0250904128798787,0.148160683167855,-0.129505623266093,0.0685688741990722,-0.226063263309665,-0.0108728819140066
276320.9784,254533.8491,275277.8333,278502.5433,286260.3184,265113.5197,252312.089,269536.3885,295545.9164,282801.4907,290872.4739,305103.1296,297497.2496,250866.4865,253711.848,256860.2369,276890.1883,260924.23875,297987.80175,255286.04245,0.0713206962244019,0.122256778283181,0.148144818095095,0.106531234285546,-0.0209377728095279,-0.117199270449337,-0.0509826005324342,-0.0587527182159585,0.0856829616079184,-0.994418449530769,0.726553760161105
53561.60212,54440.8892,43556.05866,46367.7451,50587.53559,39538.63244,41948.7185,36902.86211,58404.77403,41394.45871,42348.15454,38432.61708,62163.38883,51425.58145,43588.21341,37486.78195,44961.90188,39425.790305,40390.38581,40537.49768,0.165507310706167,-0.182908770821022,-0.0630206726576527,0.214866039436559,-0.0822044301609674,-0.149446026464415,0.082417155928688,0.461427658946853,0.189563387900829,0.867923476576236,-0.91146815760018
186324.2329,180447.7045,178915.2096,163715.4391,221629.3373,199051.7804,200863.3244,197330.5237,224774.2944,200008.1798,201828.8597,187565.3685,186528.036,165827.2329,160692.6361,152455.3773,171315.32435,199096.92405,194697.1141,156574.0067,0.140072089464574,0.0759610761261356,0.0720996949555883,0.00157717023870067,-0.121899838419678,-0.129809481336215,-0.250333544960618,-0.141562984907219,-0.216816724397289,0.999995164312266,-0.702275165506114
43702.98995,49804.76426,43026.11511,34528.90663,42351.51675,33168.18288,32053.80799,29144.76523,46166.8138,35938.84278,31384.05821,23368.14723,52569.29001,40529.13577,36045.03036,33307.75083,38777.51087,30599.28661,27376.10272,34676.390595,0.101605419697167,-0.207097075323105,-0.341536167350325,0.266488264887544,-0.297324343098712,-0.161266460998742,0.0453183471762236,0.586483779060316,0.341722181362257,0.860942130635604,-0.718674391039197
50465.57194,47712.52493,51054.20043,39617.79325,56117.27778,39122.32284,40268.56588,37395.98105,49263.82929,42101.21177,49428.9763,42492.20603,53854.36863,51844.32461,43891.59978,43119.46529,45335.99684,38832.273465,45960.591165,43505.532535,-0.113374633896626,-0.0444123701235799,0.127120885047818,0.0937638758606405,0.119818030829312,-0.0594581289535766,-0.153145522165189,0.286376004171255,0.223400833603666,-0.914283765988588,0.623247512968257
60514.831,63380.98442,75526.59441,80523.25918,65509.16061,56590.94239,64773.7261,67698.17466,75616.02211,61494.94633,70522.39728,59211.14595,105697.6515,67911.44339,89127.55154,81929.20196,78024.926795,66235.95038,64866.771615,85528.37675,0.26306545081304,0.0358429018162211,-0.153128557681911,0.804582654646516,0.0996046281646764,0.132468060659246,-0.114407901001192,0.163478905189597,0.236320628410596,0.871816962821507,-0.963097365078859
228626.2675,234556.1154,245515.9573,221945.5789,249963.729,246483.9085,248014.1344,222725.1916,185100.2273,260109.4515,243691.2113,263601.0394,212158.7754,211114.1695,280832.6091,282474.9525,233730.7681,235369.663,253646.12535,281653.7808,-0.370483575128878,0.112961887578775,0.112920295641039,-0.107846815053593,-0.151909703270291,0.269075176179586,-0.128727599462615,-0.071560348918747,-0.0100807204942923,0.415202292412264,0.855306215663696
223396.3128,228086.1953,233947.5883,242549.9959,221573.1937,217275.3985,210062.5127,243572.6109,240250.7547,224024.2875,235996.158,240883.4991,242694.003,201763.9232,213254.6882,245317.7758,238248.7921,226817.5618,238439.82855,229286.232,0.110834490526634,0.0086779986970857,0.0361886719008523,0.119533085696787,-0.176910898002184,-0.0553191721211791,0.0118220217964491,0.0700543002004456,0.0709365516869677,0.987703228619744,-0.962077949348813
1057932.662,1043873.48,960675.2525,841392.8567,881798.8702,905707.0621,836863.317,703653.3893,985456.6478,1001342.553,905790.797,789962.0214,781436.2259,928472.5407,804436.775,732245.9457,901034.0546,770258.35315,847876.4092,768341.36035,0.0230073201756845,0.0387718381805259,0.0209617225697876,-0.437047759247845,-0.169015715735817,-0.229834216732303,0.262726268413395,0.204830452458618,0.226239210945166,0.594455348755614,-0.712329737326838
672885.4498,650370.0023,627076.3604,587912.1194,577775.5939,452968.1408,428783.8294,395719.6882,605565.0883,476419.9498,488867.11,452705.0181,639666.0166,638540.5636,580851.0641,600187.8413,607494.2399,412251.7588,470786.06405,590519.4527,-0.0463369014104254,-0.211569273875377,-0.115066326009168,-0.0730420856868973,-0.026482445262429,-0.0408861443331256,0.219851661628195,0.521851133121236,0.559345080847928,-0.951285126764418,-0.75099253607544
76068.27958,91607.08869,99421.72267,91416.95519,70708.21747,84487.49379,88533.22233,89752.76449,66498.32471,73944.30115,86985.67659,83969.27584,86014.30126,81694.05246,98503.97645,112325.4926,95419.33893,89142.99341,85477.476215,105414.734525,-0.142231071141737,-0.251839656641206,-0.1104919236747,0.1772815747024,-0.16522819025224,0.143722939833823,0.105417086374525,0.116721437345263,0.0981602840189238,0.953955515826027,-0.98335553694022
154177.7419,152158.8337,155592.6672,206020.5552,144082.7301,155232.7958,159906.7897,189870.5534,176609.1508,157023.0627,193767.2707,198521.9128,206530.2206,216312.2916,202317.3266,200267.5597,180806.6112,174888.67155,196144.59175,201292.44315,0.243987304312499,0.0308985900236225,0.141275715435481,0.421758396439157,0.507537553395462,0.15484558121511,0.0976970804550934,-0.0288552926725431,0.0480105894963372,-0.253320242724944,0.994741200769591
92425.12321,85829.71652,80669.10019,75275.56564,106155.2394,87327.16663,77591.25338,77984.17667,93068.15594,87574.06868,79458.40407,78102.54595,117288.9368,71725.90058,77412.51274,75271.74617,77972.332915,77787.715025,78780.47501,76342.129455,-0.0933634364545171,0.0164959084892466,0.0165847876726216,0.343709971792408,-0.258983056052585,-0.0304828712557059,-0.199818611931195,-0.0249532986086226,0.00341997120073671,-0.926562218245748,0.991748848820574
84423.81884,80661.58903,92373.92297,91212.78118,78263.4475,70488.42915,82041.68668,88999.07188,84200.28163,78937.40248,85282.98917,87679.78819,106785.0106,85464.41401,92694.27386,83951.68735,91793.352075,85520.37928,86481.38868,88322.980605,0.0497956293291478,0.0627997992051829,-0.035842669796528,0.33898715532223,0.0834420032535261,-0.0556008144445138,0.109311427595516,0.1944953720697,0.102121422134916,0.686551022689355,0.65580178024579
118888.1025,94752.82192,86708.47129,87336.27035,112314.485,108471.7249,90536.52003,70531.59039,112996.8989,97087.79301,80961.55184,71435.48256,121487.6573,113651.9943,100430.3662,82454.103,87022.37082,80534.05521,76198.5172,91442.2346,-0.0328743641333251,-0.0657128509861172,-0.136812188336699,0.0312054014023633,0.262382184713027,0.071474337625964,0.082060345794646,-0.195078212095344,0.111787341250657,0.0456321084334541,-0.292989140270164
226427.3131,230191.5043,174493.2694,172411.7527,168289.3967,156154.2219,150700.6447,118474.6064,219401.3098,162805.5299,147228.5022,115090.6287,237316.6958,218742.0274,183197.7722,147651.1782,173452.51105,134587.62555,131159.56545,165424.4752,0.152754543412203,-0.246742735350378,-0.231795314507605,0.0677656054646455,-0.0736041534920088,-0.0683680237968571,0.428103715113616,0.559863013121619,0.365994956795447,0.999999942654888,-0.235304321346749
68741.7299,59181.27034,49373.84204,43595.69566,61270.19094,49606.29059,47634.1527,48968.66093,60725.23082,49570.64292,47877.04908,44917.19449,98063.89282,55206.8649,55988.09537,51144.13441,46484.76885,48301.406815,46397.121785,53566.11489,-0.0982759367993854,-0.133955728815606,-0.0306413493871062,0.512535875207267,-0.100292989293391,0.204562580543668,0.166000810609248,0.254617583810404,-0.0553071275342718,0.337209900439723,-0.997847831140995
30215.18295,27855.32898,28610.77414,30196.08355,33596.65145,29702.03655,33410.51318,32230.85605,33854.42195,31380.987,28308.40375,31504.5229,32123.22233,31394.85614,27993.85037,33262.52479,29403.428845,32820.684615,29906.463325,30628.18758,0.0855202782535862,0.124890169204612,-0.0570164600250005,0.0883429416374505,0.172574846731147,0.0588755951301551,-0.153043770525289,-0.0926084994863747,-0.158620929713131,0.832234181499236,0.722220506043348
44826.2222,50785.57893,49924.81939,48022.45316,63145.2716,81537.57036,61235.85362,61495.18919,56237.05358,79466.87615,58312.33637,56469.38871,57187.59742,54999.00591,58930.29171,56573.97702,48973.636275,61365.521405,57390.86254,57752.134365,0.0589424464731621,0.264360062023044,0.0569480900533437,0.351359376810289,0.114986655054619,0.237868946063354,-0.494331788047551,-0.683046080780199,-0.325422976544522,-0.873217613912331,-0.88548097549434
126625.2139,102134.3746,93746.1782,96725.53825,106560.2013,93219.33976,87366.95513,78087.66452,126918.5241,117022.1736,96660.95947,87440.28486,139095.7926,98683.61719,104287.4599,92487.97606,95235.858225,82727.309825,92050.622165,98387.71798,0.12242509311998,0.260693234027632,0.0489206915116141,0.135514075502201,-0.0495860021286884,0.0469733514025995,0.248895993201708,0.131767305066542,0.203141211142283,-0.661912448358346,-0.733853995229109
147059.315,128856.1942,133502.6589,138720.3306,139290.5761,129390.4848,143127.2421,129772.5409,165138.9623,136515.4955,133492.5821,120268.5534,128232.5647,136385.6571,127265.6197,129880.657,136111.49475,136449.8915,126880.56775,128573.13835,0.205901489953384,0.080314920358849,-0.103110058358987,-0.197635488660527,0.0819300422065312,-0.0821996443896422,0.078300516326067,-0.00596963726161385,-0.00358233842760133,-0.31050894655304,0.792361427896
209174.2386,205045.2995,198034.5667,226487.4016,191066.7706,185341.8985,200520.3487,187405.657,228056.2409,189463.6028,199586.3265,179429.4609,245666.8093,231502.3153,191379.9106,208493.7213,212260.98415,193963.00285,189507.8937,199936.81595,0.188520655801828,-0.0429850194172416,-0.100017488225187,0.231997772576196,0.175083950822638,-0.0862950613469355,0.130628289994744,0.145753616676183,0.130057718568648,0.770586038019236,-0.299177293532015
1075873.786,1122072.133,1215406.546,1194987.256,909748.4133,901921.1164,1140883.631,1190998.996,854618.1832,1073752.807,1320354.79,1499642.527,965500.3216,1230828.37,1352268.103,1324721.405,1205196.901,1165941.3135,1409998.6585,1338494.754,-0.216239232215635,0.0854574246188073,0.250114029532542,-0.156160196074824,0.133464179250914,0.151342616239065,0.241969305948001,0.31509225986426,0.0477736946141809,0.954227710757831,-0.573937329351325
1091401.818,878117.0516,1011287.914,569662.1668,485917.5925,849516.0826,782344.0676,1269551.094,655441.7352,577110.8314,892447.27,1445427.129,1305751.586,811020.3246,1052104.985,1267221.187,790475.0404,1025947.5808,1168937.1995,1159663.086,-0.266935394085304,-0.581876577971573,0.364097515071999,0.258698104055283,-0.114675191923545,0.552913908985539,1.16739878113848,0.047772001497048,-0.376165205883409,0.966665009299407,-0.443596371345409
465427.3258,471541.2821,480716.4787,231719.361,123566.6358,257741.8142,234655.6947,246419.143,249447.9319,297540.0602,371328.7246,404495.0102,385508.1616,450230.7854,513692.481,493296.763,356217.91985,240537.41885,387911.8674,503494.622,-0.239514135106546,-0.293395031865591,0.378589344938358,-0.271794511811364,-0.066719373056656,0.499216274105538,1.91326666154283,0.871457471508448,0.5664987520975,0.945426497864366,-0.62021754407601
73636.13453,59965.66489,44620.81207,49157.04417,70478.35086,57976.332,47499.53303,41432.5311,81339.24277,56801.92485,44154.60954,41939.58627,79445.36941,59446.92872,52884.70914,48635.27596,46888.92812,44466.032065,43047.097905,50759.99255,0.174808112649683,-0.054065801562469,-0.0855670840673327,0.109549236872693,-0.0125344033647075,0.114444557981289,0.0632337288703583,0.0486726185120399,0.0765436281934661,0.369532489596874,-0.0850466454925699
193046.191,195152.2298,205394.4879,150608.2906,168130.7411,223426.6468,166369.0626,206191.4582,169890.9162,199830.9597,180443.0596,190911.9121,182438.6091,211371.2766,181085.7071,192833.9547,178001.38925,186280.2604,185677.48585,186959.8309,-0.0880970367586476,-0.0667193920651015,0.0277445707519685,-0.0815350123650695,0.115179394102539,0.0708398332978479,0.199362557003346,-0.195201310915232,-0.0655863029482521,0.462957980700328,-0.361407559608705
88409.13764,78592.50908,73312.60506,73399.65101,74356.04296,66313.85739,65861.97739,64044.60694,93114.40864,69827.13721,69210.48827,67464.66142,92934.87597,73286.71939,84894.94657,82579.9245,73356.128035,64953.292165,68337.574845,83737.435535,0.194284229278941,-0.0532612500972953,-0.0171484656108284,0.0720246141093413,-0.100840025947372,0.190955245111898,0.249745493192817,0.245081433745512,0.175514840314658,0.239408967098235,0.429802458990435
184973.8278,211124.249,183571.8984,196686.3985,137270.051,126563.9543,135146.8767,128980.3239,148377.457,154705.1787,147196.1722,136977.1037,138734.9789,196997.5831,185706.026,177259.0219,190129.14845,132063.6003,142086.63795,181482.52395,-0.118881034235973,-0.126170290252161,-0.181153137546583,-0.414989579703374,-0.0999143613286882,-0.0671490975466567,0.43030425758055,0.738225710697691,0.5257468444677,-0.656568371393608,0.10854262095728
105878.75,117217.3347,125980.911,131927.0674,112940.8409,113998.2375,116601.5166,106106.6213,110492.8501,110661.3374,119112.2007,115272.0847,116597.4727,119038.6243,121801.5246,128647.249,128953.9892,111354.06895,117192.1427,125224.3868,0.0142111087651417,-0.0630873008475203,-0.0360091809380249,0.139123450195906,0.0222438201127594,-0.0423408566719473,-0.0931542103941258,0.0401744192787137,0.211702127579239,0.75760190057812,-0.583101873605619
57604.74883,66614.32767,70412.79297,75455.87243,56051.84805,65258.62548,67544.91772,72132.99438,60125.38184,71226.34118,75259.82354,82777.31091,54104.27407,68391.30457,77791.80916,77233.18855,72934.3327,69838.95605,79018.567225,77512.498855,0.0813646323957809,0.11133408624397,0.146537499665402,-0.0904451827155937,0.0379803979972711,0.0878308624167801,0.0394258097074942,0.0296639104007596,0.0625661068647353,0.956653276142462,0.717713842970129
62483.26841,43470.01176,46415.64731,54131.88685,80182.14279,81158.37925,77353.66085,66408.03637,62829.20952,55051.11749,56799.08025,56752.12372,57914.18679,56237.88791,56404.82292,50003.48979,50273.76708,71880.84861,56775.601985,53204.156355,-0.183128265958989,-0.178789004742646,-0.105365374935652,-0.109553123415763,0.371521927152624,0.0817331585860175,-0.359811051871053,-0.900719568546871,-0.515801644963801,-0.0679454635179643,0.18884228909709
136895.8637,120206.2618,123714.2148,149919.591,137877.7749,107704.3421,115429.9195,123999.031,152640.7398,89201.15951,100702.1228,130199.5766,199384.7289,113213.5049,119674.8627,121333.2002,136816.9029,119714.47525,115450.8497,120504.03145,0.151896468103302,-0.3533336811088,-0.15185651160441,0.542476060022777,-0.0864659878551722,-0.183165064995195,-0.0103110651817385,0.15843563776389,0.192648871483379,0.862669501885196,-0.844403782212893
106142.7529,121096.4441,110161.7295,70029.99605,92414.32829,127194.8693,107836.9353,101732.5953,96767.01329,116323.9685,98385.8935,112993.7281,98164.29021,124958.3994,94605.20687,83099.43604,90095.862775,104784.7653,105689.8108,88852.321455,-0.0369665739234462,-0.0938853948773592,0.117245610053385,-0.112735664243537,0.0452913770684077,-0.0200513884270476,0.199817416484418,-0.0708839752751377,-0.217896214350129,-0.163272096588151,-0.576392621715573
85072.75154,77499.84865,66041.07739,68808.70053,74433.75685,60875.0702,54014.37524,56466.89605,99006.40648,66991.54821,61517.70255,56450.39663,94005.818,64675.15362,66064.54742,55376.95159,67424.88896,55240.635645,58984.04959,60720.749505,0.311978494956775,-0.0465314721157665,-0.0563330534753075,0.144052931159683,-0.260981917257228,-0.151091641800044,0.192740062418112,0.348341962055267,0.287551319983819,0.958592658402472,-0.912523266768323
